0.2063313022260986, 0.0014505315049270062
0.20334655912220223, 0.000016718648795021957
0.20533155152385416, 0.000005900993144989722
0.2063313022260986, 0.000002006764126858523
0.20935985571672938, 8.219229945914041e-7
0.21243286264775751, 4.3675204646050667e-7
0.22084986830033934, 2.500024125649029e-7
0.23869758815458672, 1.8566176166031096e-7
0.25673760567393766, 1.5415545022939114e-7
0.2774855504084452, 1.378798283951007e-7
0.29701090722433643, 1.3284585785565678e-7
0.3179101718283149, 1.431045527886813e-7
0.3353576039650053, 1.485272593331434e-7
0.35204847060005434, 1.485272593331434e-7
0.36422392878887966, 1.431045527886813e-7
0.38985265850118594, 1.1882008749532775e-7
0.43805317199998295, 9.865663193291525e-8
0.4922130895220323, 8.824053551598335e-8
0.5477225575051665, 8.191486161571308e-8
0.609492121169142, 7.60426544816925e-8
0.6492182071185721, 7.60426544816925e-8
0.7330379359613679, 7.60426544816925e-8
0.7961350923028455, 7.892416308558062e-8
0.819678133601377, 9.15842623234451e-8
0.8480263801565951, 7.892416308558062e-8
0.9210213105216434, 9.15842623234451e-8
0.9762989981584098, 9.505469403923019e-8
1.0149818746384713, 1.3284585785565678e-7
1.0551974423694672, 4.2080629891704296e-7
1.070685746194016, 0.000001027418615344406
1.081137376553175, 0.0000021617315553676405
1.1023477078184967, 7.08304929506588e-7
1.1131084103031796, 2.500024125649029e-7
1.1516048278168707, 1.3284585785565678e-7
1.1914326288217574, 8.191486161571308e-8
1.3257967746998447, 8.191486161571308e-8
1.4681654386058072, 8.191486161571308e-8
1.6902403986264765, 8.191486161571308e-8
1.8717442850624741, 8.191486161571308e-8
1.993742702697657, 8.824053551598335e-8
2.1236928549924663, 9.15842623234451e-8
2.2731271613916677, 1.0627514790666237e-7
2.517223453546963, 1.485272593331434e-7
2.760583875208184, 2.1544346900318822e-7
2.933383378287433, 2.7951321753128915e-7
2.962017960264958, 4.2080629891704296e-7
2.9764399013347007, 0.0000015467756007393712
2.983677182974458, 0.000006847562052366288
2.983677182974458, 0.0015054969587258897
