ma[MeV]	Fa[GeV]
260	73921.04833441168
255	80799.53889590973
250	96928.17298629775
245	94298.49512353505
240	80355.08216371351
235	120092.46406593698
230	92647.28598189412
225	80572.34192957278
220	118162.5130639307
215	125554.50561328289
210	127191.14368483699
205	126546.67160264758
200	120875.45755479654
195	106400.79744401001
190	90273.23818285827
185	77044.12782767409
180	83997.73587427428
175	108362.09591264851
170	103370.31285307652
165	103131.63472567574
160	71146.8837770286
