0.012	5	0.0001	35.8032
0.0156	5	0.0001	35.3815
0.0192	5	0.0001	36.4653
0.0228	5	0.0001	34.9675
0.0264	5	0.0001	33.4389
0.03	5	0.0001	32.2533
0.0336	5	0.0001	30.5068
0.0372	5	0.0001	28.0694
0.0408	5	0.0001	25.9288
0.0444	5	0.0001	24.044
0.048	5	0.0001	21.8488
0.0516	5	0.0001	20.2167
0.0552	5	0.0001	18.35
0.0588	5	0.0001	17.2027
0.0624	5	0.0001	15.241
0.066	5	0.0001	14.0421
0.0696	5	0.0001	12.8803
0.0732	5	0.0001	11.7539
0.0768	5	0.0001	10.5009
0.0804	5	0.0001	9.69266
0.084	5	0.0001	8.79719
0.0876	5	0.0001	7.91715
0.0912	5	0.0001	7.23548
0.0948	5	0.0001	6.46807
0.0984	5	0.0001	5.84956
0.102	5	0.0001	5.32032
0.1056	5	0.0001	4.72133
0.1092	5	0.0001	4.29329
0.1128	5	0.0001	3.88895
0.1164	5	0.0001	3.56341
0.12	5	0.0001	3.23609
0.012	15	0.0001	17.5206
0.0156	15	0.0001	15.272
0.0192	15	0.0001	12.1578
0.0228	15	0.0001	9.8619
0.0264	15	0.0001	7.97422
0.03	15	0.0001	6.19324
0.0336	15	0.0001	4.7684
0.0372	15	0.0001	3.79935
0.0408	15	0.0001	2.99331
0.0444	15	0.0001	2.4235
0.048	15	0.0001	1.90686
0.0516	15	0.0001	1.42563
0.0552	15	0.0001	1.10597
0.0588	15	0.0001	0.877605
0.0624	15	0.0001	0.677132
0.066	15	0.0001	0.540255
0.0696	15	0.0001	0.428977
0.0732	15	0.0001	0.338652
0.0768	15	0.0001	0.252724
0.0804	15	0.0001	0.198876
0.084	15	0.0001	0.160817
0.0876	15	0.0001	0.13058
0.0912	15	0.0001	0.104573
0.0948	15	0.0001	0.0805722
0.0984	15	0.0001	0.0647268
0.102	15	0.0001	0.0552271
0.1056	15	0.0001	0.0486654
0.1092	15	0.0001	0.0389769
0.1128	15	0.0001	0.0321979
0.1164	15	0.0001	0.0254328
0.12	15	0.0001	0.0221436
0.012	25	0.0001	8.31834
0.0156	25	0.0001	6.03812
0.0192	25	0.0001	4.36844
0.0228	25	0.0001	2.8634
0.0264	25	0.0001	1.96093
0.03	25	0.0001	1.33117
0.0336	25	0.0001	0.902037
0.0372	25	0.0001	0.497882
0.0408	25	0.0001	0.415934
0.0444	25	0.0001	0.29705
0.048	25	0.0001	0.203738
0.0516	25	0.0001	0.140754
0.0552	25	0.0001	0.0949264
0.0588	25	0.0001	0.0609136
0.0624	25	0.0001	0.0467234
0.066	25	0.0001	0.0348466
0.0696	25	0.0001	0.0244274
0.0732	25	0.0001	0.0187968
0.0768	25	0.0001	0.0145923
0.0804	25	0.0001	0.0109379
0.084	25	0.0001	0.00765118
0.0876	25	0.0001	0.00559217
0.0912	25	0.0001	0.00466282
0.0948	25	0.0001	0.00370929
0.0984	25	0.0001	0.0028336
0.102	25	0.0001	0.00205068
0.1056	25	0.0001	0.00153843
0.1092	25	0.0001	0.00120008
0.1128	25	0.0001	0.000911951
0.1164	25	0.0001	0.000631835
0.12	25	0.0001	0.00039234
0.012	35	0.0001	4.18713
0.0156	35	0.0001	2.73383
0.0192	35	0.0001	1.61206
0.0228	35	0.0001	0.918653
0.0264	35	0.0001	0.561713
0.03	35	0.0001	0.337761
0.0336	35	0.0001	0.191763
0.0372	35	0.0001	0.123182
0.0408	35	0.0001	0.0763817
0.0444	35	0.0001	0.053306
0.048	35	0.0001	0.0342611
0.0516	35	0.0001	0.020595
0.0552	35	0.0001	0.0150793
0.0588	35	0.0001	0.0105951
0.0624	35	0.0001	0.00715425
0.066	35	0.0001	0.00490041
0.0696	35	0.0001	0.00314992
0.0732	35	0.0001	0.0016147
0.0768	35	0.0001	0.000975486
0.0804	35	0.0001	0.000653814
0.084	35	0.0001	0.000393958
0.0876	35	0.0001	0.000159261
0.0912	35	0.0001	0
0.0948	35	0.0001	0
0.0984	35	0.0001	0
0.102	35	0.0001	0
0.1056	35	0.0001	0
0.1092	35	0.0001	0
0.1128	35	0.0001	0
0.1164	35	0.0001	0
0.12	35	0.0001	0
0.012	45	0.0001	2.1995
0.0156	45	0.0001	1.06059
0.0192	45	0.0001	0.560599
0.0228	45	0.0001	0.298394
0.0264	45	0.0001	0.147977
0.03	45	0.0001	0.0872608
0.0336	45	0.0001	0.0507912
0.0372	45	0.0001	0.0318262
0.0408	45	0.0001	0.0197555
0.0444	45	0.0001	0.0124923
0.048	45	0.0001	0.00733335
0.0516	45	0.0001	0.00459483
0.0552	45	0.0001	0.00240483
0.0588	45	0.0001	0.000921861
0.0624	45	0.0001	0.000573805
0.066	45	0.0001	0.000285021
