9.000e-04 1.900e+00 1.000e-04 2.871e-60
2.700e-03 1.900e+00 1.000e-04 2.646e-39
4.500e-03 1.900e+00 1.000e-04 5.822e-32
6.300e-03 1.900e+00 1.000e-04 5.162e-28
8.100e-03 1.900e+00 1.000e-04 1.599e-25
9.900e-03 1.900e+00 1.000e-04 9.232e-24
1.170e-02 1.900e+00 1.000e-04 2.516e-22
1.350e-02 1.900e+00 1.000e-04 4.876e-21
1.530e-02 1.900e+00 1.000e-04 6.641e-20
1.710e-02 1.900e+00 1.000e-04 6.198e-19
1.890e-02 1.900e+00 1.000e-04 4.137e-18
2.070e-02 1.900e+00 1.000e-04 2.090e-17
2.250e-02 1.900e+00 1.000e-04 8.409e-17
2.430e-02 1.900e+00 1.000e-04 2.802e-16
2.610e-02 1.900e+00 1.000e-04 7.980e-16
2.790e-02 1.900e+00 1.000e-04 1.991e-15
2.970e-02 1.900e+00 1.000e-04 4.441e-15
3.150e-02 1.900e+00 1.000e-04 8.994e-15
3.330e-02 1.900e+00 1.000e-04 1.676e-14
3.510e-02 1.900e+00 1.000e-04 2.905e-14
3.690e-02 1.900e+00 1.000e-04 4.727e-14
3.870e-02 1.900e+00 1.000e-04 7.274e-14
4.050e-02 1.900e+00 1.000e-04 1.065e-13
4.230e-02 1.900e+00 1.000e-04 1.494e-13
4.410e-02 1.900e+00 1.000e-04 2.015e-13
4.590e-02 1.900e+00 1.000e-04 2.625e-13
4.770e-02 1.900e+00 1.000e-04 3.316e-13
4.950e-02 1.900e+00 1.000e-04 4.073e-13
5.130e-02 1.900e+00 1.000e-04 4.879e-13
5.310e-02 1.900e+00 1.000e-04 5.715e-13
5.490e-02 1.900e+00 1.000e-04 6.561e-13
9.000e-04 5.700e+00 1.000e-04 1.030e-39
2.700e-03 5.700e+00 1.000e-04 8.085e-26
4.500e-03 5.700e+00 1.000e-04 2.870e-21
6.300e-03 5.700e+00 1.000e-04 2.683e-18
8.100e-03 5.700e+00 1.000e-04 1.942e-16
9.900e-03 5.700e+00 1.000e-04 3.240e-15
1.170e-02 5.700e+00 1.000e-04 2.210e-14
1.350e-02 5.700e+00 1.000e-04 8.393e-14
1.530e-02 5.700e+00 1.000e-04 2.130e-13
1.710e-02 5.700e+00 1.000e-04 4.059e-13
1.890e-02 5.700e+00 1.000e-04 6.285e-13
2.070e-02 5.700e+00 1.000e-04 8.365e-13
2.250e-02 5.700e+00 1.000e-04 9.988e-13
2.430e-02 5.700e+00 1.000e-04 1.106e-12
2.610e-02 5.700e+00 1.000e-04 1.166e-12
2.790e-02 5.700e+00 1.000e-04 1.196e-12
2.970e-02 5.700e+00 1.000e-04 1.211e-12
3.150e-02 5.700e+00 1.000e-04 1.222e-12
3.330e-02 5.700e+00 1.000e-04 1.235e-12
3.510e-02 5.700e+00 1.000e-04 1.253e-12
