0.15374128464902465, 0.09412799133504644
0.16276398247348445, 0.0907716156818886
0.17149921081702674, 0.08441363749212846
0.18637250260474034, 0.07479114759880869
0.20061970201626955, 0.06626554577355345
0.20938686395667716, 0.059426698475229134
0.21038434290833438, 0.027722881625506752
0.21188947802841065, 0.0011083528827612174
0.21289887895460585, 0.0007433991774328792
0.21544346900318845, 0.0005233485971760974
0.2206242522351176, 0.00041083385874624305
0.2227312824918878, 0.00038205754256082146
0.2248584355432192, 0.0002874796423777751
0.22808731625285075, 0.0002789115450298955
0.23026562109314597, 0.0002927463295551305
0.23136256244844602, 0.0003447074920841178
0.2352431725971624, 0.00032643568966331433
0.23805482402025596, 0.0002531725157469547
0.24147319979636064, 0.00022161435971890207
0.24610751257736, 0.00023120368075542846
0.2490490157476012, 0.00021500932364728925
0.2508307663048919, 0.00018482225753951084
0.2532262781698796, 0.00015228404429448372
0.2568625101963955, 0.00016375397570649137
0.2587001601839518, 0.00013169809732796185
