0.0001 1e-25 8.76679e-08
0.0001 1.41254e-25 1.23984e-07
0.0001 1.99526e-25 1.7425e-07
0.0001 2.81838e-25 2.45323e-07
0.0001 3.98107e-25 3.4741e-07
0.0001 5.62341e-25 4.88248e-07
0.0001 7.94328e-25 7.04981e-07
0.0001 1.12202e-24 9.79905e-07
0.0001 1.58489e-24 1.37994e-06
0.0001 2.23872e-24 1.95377e-06
0.0001 3.16228e-24 2.757e-06
0.0001 4.46684e-24 3.89354e-06
0.0001 6.30957e-24 5.53801e-06
0.0001 8.91251e-24 7.73675e-06
0.0001 1.25893e-23 1.0984e-05
0.0001 1.77828e-23 1.56482e-05
0.0001 2.51189e-23 2.18055e-05
0.0001 3.54813e-23 3.06889e-05
0.0001 5.01187e-23 4.38005e-05
0.0001 7.07946e-23 6.20122e-05
0.0001 1e-22 8.73256e-05
0.0001 1.41254e-22 0.000123164
0.0001 1.99526e-22 0.000174028
0.0001 2.81838e-22 0.000247525
0.0001 3.98107e-22 0.000347397
0.0001 5.62341e-22 0.000492571
0.0001 7.94328e-22 0.000696276
0.0001 1.12202e-21 0.000979718
0.0001 1.58489e-21 0.00138581
0.0001 2.23872e-21 0.00193708
0.0001 3.16228e-21 0.00277832
0.0001 4.46684e-21 0.00389598
0.0001 6.30957e-21 0.00547745
0.0001 8.91251e-21 0.0078531
0.0001 1.25893e-20 0.0109439
0.0001 1.77828e-20 0.0155398
0.0001 2.51189e-20 0.0217877
0.0001 3.54813e-20 0.031014
0.0001 5.01187e-20 0.0434047
0.0001 7.07946e-20 0.0615816
0.0001 1e-19 0.0869207
0.0001 1.41254e-19 0.123629
0.0001 1.99526e-19 0.1733
0.0001 2.81838e-19 0.245092
0.0001 3.98107e-19 0.347777
0.0001 5.62341e-19 0.491418
0.0001 7.94328e-19 0.690988
0.0001 1.12202e-18 0.973865
0.0001 1.58489e-18 1.39111
0.0001 2.23872e-18 1.94526
0.0001 3.16228e-18 2.76628
0.0001 4.46684e-18 3.8584
0.0001 6.30957e-18 5.46311
0.0001 8.91251e-18 7.77934
0.0001 1.25893e-17 10.9743
0.0001 1.77828e-17 15.5294
0.0001 2.51189e-17 22.0171
0.0001 3.54813e-17 30.9671
0.0001 5.01187e-17 43.2672
0.0001 7.07946e-17 61.344
0.0001 1e-16 87.0392
0.0001 1.41254e-16 121.457
0.0001 1.99526e-16 173.724
0.0001 2.81838e-16 245.492
0.0001 3.98107e-16 344.454
0.0001 5.62341e-16 479.075
0.0001 7.94328e-16 686.931
0.0001 1.12202e-15 974.172
0.0001 1.58489e-15 1355.02
0.0001 2.23872e-15 1905.03
0.0001 3.16228e-15 2678.68
0.0001 4.46684e-15 3726.65
0.0001 6.30957e-15 5203.23
0.0001 8.91251e-15 7197.7
0.0001 1.25893e-14 9786.71
0.0001 1.77828e-14 13271.4
0.0001 2.51189e-14 17529.6
0.0001 3.54813e-14 22789.8
0.0001 5.01187e-14 28265.7
0.0001 7.07946e-14 33914.5
0.0001 1e-13 38073.7
0.0001 1.41254e-13 39412.3
0.0001 1.99526e-13 37159.7
0.0001 2.81838e-13 30546.2
0.0001 3.98107e-13 21373.9
0.0001 5.62341e-13 12135.5
0.0001 7.94328e-13 5235.34
0.0001 1.12202e-12 1616.32
0.0001 1.58489e-12 318.304
0.0001 2.23872e-12 35.372
0.0001 3.16228e-12 1.89558
0.0001 4.46684e-12 0.0431574
0.0001 6.30957e-12 0.000238473
0.0001 8.91251e-12 1.89898e-07
0.0001 1.25893e-11 1.46823e-11
0.0001 1.77828e-11 1.96244e-17
0.0001 2.51189e-11 2.11554e-25
0.0001 3.54813e-11 1.62014e-36
0.0001 5.01187e-11 9.4424e-53
0.0001 7.07946e-11 3.32591e-75
0.0001 1e-10 1.84705e-91
0.000104713 1e-25 9.03509e-08
0.000104713 1.41254e-25 1.26898e-07
0.000104713 1.99526e-25 1.82008e-07
0.000104713 2.81838e-25 2.54567e-07
0.000104713 3.98107e-25 3.6139e-07
0.000104713 5.62341e-25 5.06404e-07
0.000104713 7.94328e-25 7.15096e-07
0.000104713 1.12202e-24 1.01864e-06
0.000104713 1.58489e-24 1.42485e-06
0.000104713 2.23872e-24 2.03984e-06
0.000104713 3.16228e-24 2.85886e-06
0.000104713 4.46684e-24 4.00863e-06
0.000104713 6.30957e-24 5.68997e-06
0.000104713 8.91251e-24 8.00821e-06
0.000104713 1.25893e-23 1.13898e-05
0.000104713 1.77828e-23 1.6083e-05
0.000104713 2.51189e-23 2.26714e-05
0.000104713 3.54813e-23 3.21125e-05
0.000104713 5.01187e-23 4.52231e-05
0.000104713 7.07946e-23 6.41154e-05
0.000104713 1e-22 9.0479e-05
0.000104713 1.41254e-22 0.000127363
0.000104713 1.99526e-22 0.000179811
0.000104713 2.81838e-22 0.000257024
0.000104713 3.98107e-22 0.000357348
0.000104713 5.62341e-22 0.00050761
0.000104713 7.94328e-22 0.000718532
0.000104713 1.12202e-21 0.00100395
0.000104713 1.58489e-21 0.00143691
0.000104713 2.23872e-21 0.00200047
0.000104713 3.16228e-21 0.00284395
0.000104713 4.46684e-21 0.0040069
0.000104713 6.30957e-21 0.00569479
0.000104713 8.91251e-21 0.00805085
0.000104713 1.25893e-20 0.0113118
0.000104713 1.77828e-20 0.0160714
0.000104713 2.51189e-20 0.0227907
0.000104713 3.54813e-20 0.0320562
0.000104713 5.01187e-20 0.0451784
0.000104713 7.07946e-20 0.0629692
0.000104713 1e-19 0.090217
0.000104713 1.41254e-19 0.128584
0.000104713 1.99526e-19 0.180826
