3.4286e-01 1.7763e-06
3.4882e-01 1.7599e-06
3.5487e-01 1.7442e-06
3.6103e-01 1.7290e-06
3.6730e-01 1.7157e-06
3.7367e-01 1.7021e-06
3.8016e-01 1.6887e-06
3.8676e-01 1.6758e-06
3.9347e-01 1.6661e-06
4.0030e-01 1.6572e-06
4.0725e-01 1.6488e-06
4.1432e-01 1.6400e-06
4.2151e-01 1.6309e-06
4.2883e-01 1.6218e-06
4.3627e-01 1.6147e-06
4.4384e-01 1.6112e-06
4.5155e-01 1.6084e-06
4.5939e-01 1.6055e-06
4.6736e-01 1.6013e-06
4.7547e-01 1.5972e-06
4.8373e-01 1.5931e-06
4.9212e-01 1.5919e-06
5.0067e-01 1.5938e-06
5.0936e-01 1.5959e-06
5.1820e-01 1.5986e-06
5.2719e-01 1.6018e-06
5.3634e-01 1.6056e-06
5.4565e-01 1.6098e-06
5.5512e-01 1.6162e-06
5.6476e-01 1.6254e-06
5.7456e-01 1.6356e-06
5.8454e-01 1.6512e-06
5.9468e-01 1.6689e-06
6.0501e-01 1.6889e-06
6.1551e-01 1.7112e-06
6.2619e-01 1.7378e-06
6.3706e-01 1.7667e-06
6.4123e-01 1.7804e-06
6.4812e-01 1.8076e-06
6.5937e-01 1.8626e-06
6.7081e-01 1.9254e-06
6.8115e-01 1.9977e-06
6.8246e-01 2.0108e-06
6.9430e-01 2.1319e-06
7.0258e-01 2.2415e-06
7.0636e-01 2.3557e-06
7.1170e-01 2.5150e-06
7.1178e-01 2.8219e-06
7.0775e-01 3.1663e-06
7.0636e-01 3.2232e-06
6.9873e-01 3.5527e-06
6.9430e-01 3.6962e-06
6.8684e-01 3.9862e-06
6.8246e-01 4.1346e-06
6.7235e-01 4.4727e-06
6.7081e-01 4.5194e-06
6.5937e-01 4.9070e-06
6.5647e-01 5.0185e-06
6.4812e-01 5.3159e-06
6.3861e-01 5.6309e-06
6.3706e-01 5.6868e-06
6.2619e-01 6.1139e-06
6.2125e-01 6.3180e-06
6.1551e-01 6.5501e-06
6.0501e-01 6.9427e-06
6.0133e-01 7.0890e-06
5.9468e-01 7.4103e-06
5.8454e-01 7.8579e-06
5.8231e-01 7.9541e-06
5.7456e-01 8.3364e-06
5.6476e-01 8.8154e-06
5.6269e-01 8.9247e-06
5.5512e-01 9.3791e-06
5.4565e-01 9.8666e-06
5.4278e-01 1.0014e-05
5.3634e-01 1.0453e-05
5.2719e-01 1.1047e-05
5.2400e-01 1.1236e-05
5.1820e-01 1.1650e-05
5.0936e-01 1.2255e-05
5.0411e-01 1.2607e-05
5.0067e-01 1.2911e-05
4.9212e-01 1.3612e-05
4.8417e-01 1.4145e-05
4.8373e-01 1.4188e-05
4.7547e-01 1.5047e-05
4.6736e-01 1.5758e-05
4.6599e-01 1.5872e-05
4.5939e-01 1.6604e-05
4.5155e-01 1.7402e-05
4.4754e-01 1.7808e-05
