1.3501e-01 1.7309e-10
1.3513e-01 1.7788e-10
1.3558e-01 1.9959e-10
1.3587e-01 2.2394e-10
1.3602e-01 2.5127e-10
1.3611e-01 2.8193e-10
1.3618e-01 3.1634e-10
1.3622e-01 3.5494e-10
1.3625e-01 3.9825e-10
1.3627e-01 4.4685e-10
1.3628e-01 5.0138e-10
1.3629e-01 5.6257e-10
1.3629e-01 6.3122e-10
1.3629e-01 7.0825e-10
1.3630e-01 7.9468e-10
1.3630e-01 8.9165e-10
1.3630e-01 1.0005e-09
1.3630e-01 1.1225e-09
1.3630e-01 1.2595e-09
1.3630e-01 1.4132e-09
1.3630e-01 1.5857e-09
1.3630e-01 1.7792e-09
1.3630e-01 1.9963e-09
1.3630e-01 2.2399e-09
1.3630e-01 2.5133e-09
1.3630e-01 2.8200e-09
1.3630e-01 3.1641e-09
1.3630e-01 3.5502e-09
1.3630e-01 3.9835e-09
1.3630e-01 4.4696e-09
1.3630e-01 5.0150e-09
1.3630e-01 5.6270e-09
1.3630e-01 6.3136e-09
1.3630e-01 7.0841e-09
1.3630e-01 7.9486e-09
1.3630e-01 8.2643e-09
1.3663e-01 8.9186e-09
1.3708e-01 1.0007e-08
1.3732e-01 1.1228e-08
1.3744e-01 1.2598e-08
1.3754e-01 1.4136e-08
1.3760e-01 1.5861e-08
1.3761e-01 1.6124e-08
1.3810e-01 1.7796e-08
1.3863e-01 1.9968e-08
1.3885e-01 2.2404e-08
1.3892e-01 2.3765e-08
1.3925e-01 2.5139e-08
1.3999e-01 2.8206e-08
1.4026e-01 3.1285e-08
1.4034e-01 3.1648e-08
1.4127e-01 3.5510e-08
1.4160e-01 3.8472e-08
1.4192e-01 3.9844e-08
1.4287e-01 4.4706e-08
1.4296e-01 4.5379e-08
1.4401e-01 5.0161e-08
1.4432e-01 5.2049e-08
1.4525e-01 5.6283e-08
1.4571e-01 5.8704e-08
1.4671e-01 6.3151e-08
1.4710e-01 6.4918e-08
1.4851e-01 7.0798e-08
1.4853e-01 7.0857e-08
1.4993e-01 7.5853e-08
1.5095e-01 7.9504e-08
1.5137e-01 8.0959e-08
1.5282e-01 8.5747e-08
1.5398e-01 8.9206e-08
1.5428e-01 9.0120e-08
1.5576e-01 9.5701e-08
1.5692e-01 1.0009e-07
1.5725e-01 1.0138e-07
1.5876e-01 1.0717e-07
1.6002e-01 1.1231e-07
1.6028e-01 1.1324e-07
1.6182e-01 1.1840e-07
1.6337e-01 1.2421e-07
1.6388e-01 1.2601e-07
1.6493e-01 1.2921e-07
1.6651e-01 1.3403e-07
1.6811e-01 1.3985e-07
1.6854e-01 1.4139e-07
1.6972e-01 1.4429e-07
1.7134e-01 1.4849e-07
1.7299e-01 1.5371e-07
1.7464e-01 1.5811e-07
1.7493e-01 1.5864e-07
1.7632e-01 1.5994e-07
1.7800e-01 1.6136e-07
1.7971e-01 1.6267e-07
1.8143e-01 1.6419e-07
1.8317e-01 1.6581e-07
1.8492e-01 1.6854e-07
1.8670e-01 1.7170e-07
1.8848e-01 1.7468e-07
1.9029e-01 1.7740e-07
1.9075e-01 1.7800e-07
1.9211e-01 1.8018e-07
1.9395e-01 1.8332e-07
1.9581e-01 1.8757e-07
1.9769e-01 1.9140e-07
1.9958e-01 1.9473e-07
2.0149e-01 1.9780e-07
2.0267e-01 1.9972e-07
2.0342e-01 2.0062e-07
2.0537e-01 2.0270e-07
2.0734e-01 2.0495e-07
2.0932e-01 2.0737e-07
2.1133e-01 2.0989e-07
2.1335e-01 2.1267e-07
2.1540e-01 2.1577e-07
2.1746e-01 2.1948e-07
2.1933e-01 2.2410e-07
2.1954e-01 2.2472e-07
