0.0025	5.5	0.0001	9.5665
0.003	5.5	0.0001	11.3567
0.0035	5.5	0.0001	13.8341
0.004	5.5	0.0001	14.9795
0.0045	5.5	0.0001	16.399
0.005	5.5	0.0001	18.5186
0.0055	5.5	0.0001	20.007
0.006	5.5	0.0001	20.9712
0.0065	5.5	0.0001	22.1715
0.007	5.5	0.0001	23.7047
0.0075	5.5	0.0001	25.5562
0.008	5.5	0.0001	27.4685
0.0085	5.5	0.0001	29.6319
0.009	5.5	0.0001	30.4657
0.0095	5.5	0.0001	31.9929
0.01	5.5	0.0001	32.1675
0.0105	5.5	0.0001	31.9139
0.011	5.5	0.0001	32.8182
0.0115	5.5	0.0001	32.7088
0.012	5.5	0.0001	33.6873
0.0125	5.5	0.0001	31.2656
0.013	5.5	0.0001	32.5581
0.0135	5.5	0.0001	33.294
0.014	5.5	0.0001	33.1603
0.0145	5.5	0.0001	33.8999
0.015	5.5	0.0001	33.7072
0.0155	5.5	0.0001	34.4525
0.016	5.5	0.0001	34.0906
0.0165	5.5	0.0001	34.6432
0.017	5.5	0.0001	34.2136
0.0175	5.5	0.0001	34.9077
0.0025	16.5	0.0001	9.94544
0.003	16.5	0.0001	11.0793
0.0035	16.5	0.0001	12.831
0.004	16.5	0.0001	14.219
0.0045	16.5	0.0001	16.0482
0.005	16.5	0.0001	16.9069
0.0055	16.5	0.0001	17.1476
0.006	16.5	0.0001	17.7883
0.0065	16.5	0.0001	17.1395
0.007	16.5	0.0001	17.6651
0.0075	16.5	0.0001	17.7642
0.008	16.5	0.0001	17.4508
0.0085	16.5	0.0001	17.7455
0.009	16.5	0.0001	17.276
0.0095	16.5	0.0001	17.4834
0.01	16.5	0.0001	17.1033
0.0105	16.5	0.0001	17.0047
0.011	16.5	0.0001	16.629
0.0115	16.5	0.0001	16.1091
0.012	16.5	0.0001	16.0329
0.0125	16.5	0.0001	15.5689
0.013	16.5	0.0001	15.3038
0.0135	16.5	0.0001	14.6406
0.014	16.5	0.0001	14.0255
0.0145	16.5	0.0001	13.9595
0.015	16.5	0.0001	13.9343
0.0155	16.5	0.0001	12.9575
0.016	16.5	0.0001	12.5288
0.0165	16.5	0.0001	12.2155
0.017	16.5	0.0001	11.783
0.0175	16.5	0.0001	11.5895
0.0025	27.5	0.0001	8.54141
0.003	27.5	0.0001	9.51959
0.0035	27.5	0.0001	10.3079
0.004	27.5	0.0001	10.7428
0.0045	27.5	0.0001	10.8009
0.005	27.5	0.0001	11.0434
0.0055	27.5	0.0001	10.9245
0.006	27.5	0.0001	10.8608
0.0065	27.5	0.0001	10.6884
0.007	27.5	0.0001	10.5162
0.0075	27.5	0.0001	10.323
0.008	27.5	0.0001	9.85371
0.0085	27.5	0.0001	9.59323
0.009	27.5	0.0001	9.55235
0.0095	27.5	0.0001	8.9927
0.01	27.5	0.0001	8.4744
0.0105	27.5	0.0001	7.9423
0.011	27.5	0.0001	7.61647
0.0115	27.5	0.0001	7.12924
0.012	27.5	0.0001	6.80946
0.0125	27.5	0.0001	6.47522
0.013	27.5	0.0001	6.25737
0.0135	27.5	0.0001	5.86597
0.014	27.5	0.0001	5.68256
0.0145	27.5	0.0001	4.85043
0.015	27.5	0.0001	5.07708
0.0155	27.5	0.0001	4.86461
0.016	27.5	0.0001	4.63086
0.0165	27.5	0.0001	4.40981
0.017	27.5	0.0001	4.13845
0.0175	27.5	0.0001	3.92085
0.0025	38.5	0.0001	6.53666
0.003	38.5	0.0001	7.17556
0.0035	38.5	0.0001	7.63051
0.004	38.5	0.0001	7.83174
0.0045	38.5	0.0001	7.81407
0.005	38.5	0.0001	7.48722
0.0055	38.5	0.0001	7.30012
0.006	38.5	0.0001	6.96734
0.0065	38.5	0.0001	6.90551
0.007	38.5	0.0001	6.52131
0.0075	38.5	0.0001	5.96415
0.008	38.5	0.0001	5.60288
0.0085	38.5	0.0001	5.27316
0.009	38.5	0.0001	5.11481
0.0095	38.5	0.0001	4.79674
0.01	38.5	0.0001	4.33913
0.0105	38.5	0.0001	4.01796
0.011	38.5	0.0001	3.75894
0.0115	38.5	0.0001	3.40996
0.012	38.5	0.0001	3.20655
0.0125	38.5	0.0001	3.07735
0.013	38.5	0.0001	2.91094
0.0135	38.5	0.0001	2.76319
0.014	38.5	0.0001	2.57025
0.0145	38.5	0.0001	2.44965
0.015	38.5	0.0001	2.20068
0.0155	38.5	0.0001	2.0236
0.016	38.5	0.0001	1.84395
0.0165	38.5	0.0001	1.71664
0.017	38.5	0.0001	1.60756
0.0175	38.5	0.0001	1.47413
0.0025	49.5	0.0001	5.21463
0.003	49.5	0.0001	5.42197
0.0035	49.5	0.0001	5.63325
0.004	49.5	0.0001	5.4959
0.0045	49.5	0.0001	5.37141
0.005	49.5	0.0001	5.32121
0.0055	49.5	0.0001	4.80954
0.006	49.5	0.0001	4.53879
0.0065	49.5	0.0001	4.14508
0.007	49.5	0.0001	3.92509
0.0075	49.5	0.0001	3.73675
0.008	49.5	0.0001	3.27529
0.0085	49.5	0.0001	3.02323
0.009	49.5	0.0001	2.74537
0.0095	49.5	0.0001	2.50756
0.01	49.5	0.0001	2.32985
0.0105	49.5	0.0001	2.12633
0.011	49.5	0.0001	1.95209
0.0115	49.5	0.0001	1.76476
0.012	49.5	0.0001	1.58963
0.0125	49.5	0.0001	1.38882
0.013	49.5	0.0001	1.28841
0.0135	49.5	0.0001	1.14047
0.014	49.5	0.0001	1.02452
0.0145	49.5	0.0001	0.926072
0.015	49.5	0.0001	0.83827
0.0155	49.5	0.0001	0.756214
0.016	49.5	0.0001	0.659347
0.0165	49.5	0.0001	0.601696
0.017	49.5	0.0001	0.557044
0.0175	49.5	0.0001	0.508237
0.0025	60.5	0.0001	3.72966
0.003	60.5	0.0001	4.39975
0.0035	60.5	0.0001	4.07864
0.004	60.5	0.0001	4.11684
0.0045	60.5	0.0001	3.76844
0.005	60.5	0.0001	3.49842
0.0055	60.5	0.0001	3.14809
0.006	60.5	0.0001	2.79186
0.0065	60.5	0.0001	2.47509
0.007	60.5	0.0001	2.30917
0.0075	60.5	0.0001	2.08936
0.008	60.5	0.0001	1.87159
0.0085	60.5	0.0001	1.71764
0.009	60.5	0.0001	1.54164
0.0095	60.5	0.0001	1.33841
0.01	60.5	0.0001	1.18486
0.0105	60.5	0.0001	1.01881
0.011	60.5	0.0001	0.891284
0.0115	60.5	0.0001	0.788386
0.012	60.5	0.0001	0.684484
0.0125	60.5	0.0001	0.616059
0.013	60.5	0.0001	0.531225
0.0135	60.5	0.0001	0.467592
0.014	60.5	0.0001	0.423504
0.0145	60.5	0.0001	0.379105
0.015	60.5	0.0001	0.334125
0.0155	60.5	0.0001	0.304915
0.016	60.5	0.0001	0.263497
0.0165	60.5	0.0001	0.236029
0.017	60.5	0.0001	0.208537
0.0175	60.5	0.0001	0.182317
