7.800e-04 5.500e+00 1.000e-04 7.759e-76
2.340e-03 5.500e+00 1.000e-04 3.875e-66
3.900e-03 5.500e+00 1.000e-04 1.446e-64
5.460e-03 5.500e+00 1.000e-04 3.391e-62
7.020e-03 5.500e+00 1.000e-04 6.904e-63
8.580e-03 5.500e+00 1.000e-04 1.161e-61
1.014e-02 5.500e+00 1.000e-04 1.030e-59
1.170e-02 5.500e+00 1.000e-04 5.102e-59
1.326e-02 5.500e+00 1.000e-04 3.357e-57
1.482e-02 5.500e+00 1.000e-04 1.399e-55
1.638e-02 5.500e+00 1.000e-04 1.276e-54
1.794e-02 5.500e+00 1.000e-04 3.593e-54
1.950e-02 5.500e+00 1.000e-04 4.058e-54
2.106e-02 5.500e+00 1.000e-04 4.225e-54
2.262e-02 5.500e+00 1.000e-04 1.389e-52
2.418e-02 5.500e+00 1.000e-04 3.328e-53
2.574e-02 5.500e+00 1.000e-04 1.198e-40
2.730e-02 5.500e+00 1.000e-04 1.145e-49
2.886e-02 5.500e+00 1.000e-04 5.139e-41
3.042e-02 5.500e+00 1.000e-04 9.215e-46
3.198e-02 5.500e+00 1.000e-04 8.358e-44
3.354e-02 5.500e+00 1.000e-04 4.629e-42
3.510e-02 5.500e+00 1.000e-04 1.676e-40
3.666e-02 5.500e+00 1.000e-04 4.158e-39
3.822e-02 5.500e+00 1.000e-04 7.371e-38
3.978e-02 5.500e+00 1.000e-04 9.845e-37
4.134e-02 5.500e+00 1.000e-04 3.385e-32
4.290e-02 5.500e+00 1.000e-04 9.752e-35
4.446e-02 5.500e+00 1.000e-04 1.002e-33
4.602e-02 5.500e+00 1.000e-04 1.206e-32
4.758e-02 5.500e+00 1.000e-04 1.308e-28
7.800e-04 1.650e+01 1.000e-04 1.264e-21
2.340e-03 1.650e+01 1.000e-04 7.057e-18
3.900e-03 1.650e+01 1.000e-04 1.706e-17
5.460e-03 1.650e+01 1.000e-04 2.103e-16
7.020e-03 1.650e+01 1.000e-04 8.009e-17
8.580e-03 1.650e+01 1.000e-04 4.485e-17
1.014e-02 1.650e+01 1.000e-04 1.486e-16
1.170e-02 1.650e+01 1.000e-04 4.970e-16
1.326e-02 1.650e+01 1.000e-04 6.602e-16
