1.0386e-03 1.0023e-01
1.0386e-03 8.9330e-02
1.0566e-03 7.9614e-02
1.0750e-03 7.9614e-02
1.0750e-03 7.9614e-02
1.0750e-03 7.9611e-02
1.0566e-03 7.0955e-02
1.0566e-03 7.0955e-02
1.0386e-03 6.3238e-02
1.0386e-03 5.6361e-02
1.0566e-03 5.0231e-02
1.0566e-03 5.0231e-02
1.0750e-03 4.4781e-02
1.0750e-03 4.4768e-02
1.0750e-03 3.9899e-02
1.0750e-03 3.9899e-02
1.0566e-03 3.9899e-02
1.0386e-03 3.5559e-02
1.0386e-03 3.1692e-02
1.0386e-03 2.8245e-02
1.0386e-03 2.5173e-02
1.0386e-03 2.2435e-02
1.0386e-03 1.9995e-02
1.0386e-03 1.7821e-02
1.0386e-03 1.5883e-02
1.0386e-03 1.4155e-02
1.0386e-03 1.2616e-02
1.0386e-03 1.1244e-02
1.0386e-03 1.0021e-02
1.0386e-03 8.9309e-03
1.0386e-03 7.9596e-03
1.0386e-03 7.0939e-03
1.0387e-03 6.3224e-03
1.0387e-03 5.6348e-03
1.0566e-03 5.0262e-03
1.0750e-03 5.0233e-03
1.0752e-03 5.0219e-03
1.0793e-03 4.4757e-03
1.0751e-03 3.9890e-03
1.0750e-03 3.9881e-03
1.0749e-03 3.9890e-03
1.0566e-03 4.4720e-03
1.0387e-03 3.9890e-03
1.0387e-03 3.5551e-03
1.0388e-03 3.1685e-03
1.0388e-03 2.8239e-03
1.0401e-03 2.5167e-03
1.0417e-03 2.2430e-03
1.0406e-03 1.9991e-03
1.0452e-03 1.7817e-03
1.0490e-03 1.5879e-03
1.0566e-03 1.4772e-03
1.0616e-03 1.4152e-03
1.0702e-03 1.2613e-03
1.0566e-03 1.1960e-03
1.0492e-03 1.1241e-03
1.0502e-03 1.0018e-03
1.0566e-03 9.3146e-04
1.0624e-03 8.9288e-04
1.0750e-03 8.4937e-04
1.0837e-03 7.9577e-04
1.0936e-03 7.4155e-04
1.0991e-03 7.0923e-04
1.1046e-03 6.3209e-04
1.1088e-03 5.6335e-04
1.1126e-03 5.4307e-04
1.1272e-03 5.0208e-04
1.1319e-03 4.8905e-04
1.1466e-03 4.4747e-04
1.1516e-03 4.2924e-04
1.1631e-03 3.9880e-04
1.1715e-03 3.7994e-04
1.1827e-03 3.5543e-04
1.1919e-03 3.3993e-04
1.2097e-03 3.1677e-04
1.2126e-03 3.1292e-04
1.2336e-03 2.8850e-04
1.2391e-03 2.8232e-04
1.2550e-03 2.6648e-04
1.2768e-03 2.5337e-04
1.2802e-03 2.5162e-04
1.2990e-03 2.3981e-04
1.3215e-03 2.2704e-04
1.3268e-03 2.2425e-04
1.3445e-03 2.1461e-04
1.3678e-03 2.0414e-04
1.3797e-03 1.9986e-04
1.3915e-03 1.9444e-04
1.4157e-03 1.8475e-04
1.4362e-03 1.7813e-04
1.4403e-03 1.7658e-04
1.4653e-03 1.6777e-04
1.4907e-03 1.6066e-04
1.4983e-03 1.5875e-04
1.5166e-03 1.5345e-04
1.5429e-03 1.4749e-04
1.5697e-03 1.4220e-04
1.5735e-03 1.4149e-04
1.5969e-03 1.3663e-04
1.6247e-03 1.3156e-04
1.6529e-03 1.2706e-04
1.6591e-03 1.2610e-04
1.6815e-03 1.2208e-04
1.7107e-03 1.1758e-04
1.7404e-03 1.1359e-04
1.7510e-03 1.1238e-04
1.7706e-03 1.0972e-04
1.8014e-03 1.0595e-04
1.8326e-03 1.0266e-04
1.8608e-03 1.0016e-04
1.8645e-03 9.9759e-05
1.8968e-03 9.6302e-05
1.9297e-03 9.3180e-05
1.9632e-03 9.0428e-05
1.9784e-03 8.9268e-05
1.9973e-03 8.7506e-05
2.0320e-03 8.4585e-05
2.0673e-03 8.2007e-05
2.1031e-03 7.9795e-05
2.1073e-03 7.9559e-05
2.1396e-03 7.7219e-05
2.1768e-03 7.4856e-05
2.2146e-03 7.2874e-05
2.2530e-03 7.1149e-05
2.2586e-03 7.0906e-05
2.2921e-03 6.9079e-05
2.3319e-03 6.7047e-05
2.3724e-03 6.5217e-05
2.4136e-03 6.3595e-05
2.4243e-03 6.3195e-05
2.4555e-03 6.1741e-05
2.4981e-03 5.9921e-05
2.5414e-03 5.8322e-05
2.5856e-03 5.6888e-05
2.6041e-03 5.6322e-05
2.6304e-03 5.5308e-05
2.6761e-03 5.3796e-05
2.7226e-03 5.2420e-05
2.7698e-03 5.1176e-05
2.8122e-03 5.0196e-05
2.8179e-03 5.0028e-05
2.8668e-03 4.8597e-05
2.9166e-03 4.7281e-05
2.9672e-03 4.6095e-05
3.0187e-03 4.5010e-05
3.0337e-03 4.4737e-05
3.0711e-03 4.3873e-05
3.1244e-03 4.2735e-05
3.1786e-03 4.1695e-05
3.2338e-03 4.0735e-05
3.2894e-03 3.9871e-05
3.2899e-03 3.9861e-05
3.3470e-03 3.8721e-05
3.4051e-03 3.7689e-05
3.4643e-03 3.6757e-05
3.5244e-03 3.6001e-05
3.5648e-03 3.5535e-05
3.5856e-03 3.5225e-05
3.6478e-03 3.4320e-05
3.7111e-03 3.3442e-05
3.7755e-03 3.2641e-05
3.8411e-03 3.1975e-05
3.8750e-03 3.1670e-05
3.9077e-03 3.1296e-05
3.9756e-03 3.0554e-05
4.0446e-03 2.9840e-05
4.1148e-03 2.9186e-05
4.1862e-03 2.8589e-05
4.2329e-03 2.8226e-05
4.2589e-03 2.7962e-05
4.3328e-03 2.7255e-05
4.4080e-03 2.6649e-05
4.4845e-03 2.6117e-05
4.5624e-03 2.5627e-05
4.6338e-03 2.5156e-05
4.6416e-03 2.5090e-05
4.7221e-03 2.4414e-05
4.8041e-03 2.3811e-05
4.8875e-03 2.3296e-05
4.9723e-03 2.2823e-05
5.0529e-03 2.2420e-05
5.0586e-03 2.2384e-05
5.1465e-03 2.1828e-05
5.2358e-03 2.1319e-05
5.3267e-03 2.0849e-05
5.4191e-03 2.0419e-05
5.5132e-03 2.0026e-05
5.5245e-03 1.9982e-05
5.6089e-03 1.9554e-05
5.7062e-03 1.9106e-05
5.8053e-03 1.8697e-05
5.9061e-03 1.8324e-05
6.0086e-03 1.7981e-05
6.0633e-03 1.7808e-05
6.1129e-03 1.7606e-05
6.2190e-03 1.7199e-05
6.3269e-03 1.6825e-05
6.4368e-03 1.6481e-05
6.5485e-03 1.6165e-05
6.6622e-03 1.5885e-05
6.6680e-03 1.5872e-05
6.7778e-03 1.5540e-05
6.8955e-03 1.5214e-05
7.0151e-03 1.4900e-05
7.1369e-03 1.4609e-05
7.2608e-03 1.4343e-05
7.3627e-03 1.4145e-05
7.3868e-03 1.4083e-05
7.5151e-03 1.3767e-05
7.6455e-03 1.3479e-05
7.7782e-03 1.3215e-05
7.9132e-03 1.2971e-05
8.0506e-03 1.2736e-05
8.1294e-03 1.2607e-05
8.1903e-03 1.2479e-05
8.3325e-03 1.2194e-05
8.4771e-03 1.1947e-05
8.6243e-03 1.1720e-05
8.7740e-03 1.1512e-05
8.9263e-03 1.1321e-05
8.9979e-03 1.1236e-05
9.0812e-03 1.1107e-05
9.2389e-03 1.0865e-05
9.3992e-03 1.0638e-05
9.5624e-03 1.0430e-05
9.7284e-03 1.0244e-05
9.8972e-03 1.0072e-05
9.9558e-03 1.0014e-05
1.0069e-02 9.8693e-06
1.0244e-02 9.6609e-06
1.0422e-02 9.4688e-06
1.0603e-02 9.2902e-06
1.0787e-02 9.1255e-06
1.0974e-02 8.9733e-06
1.1036e-02 8.9247e-06
1.1164e-02 8.7952e-06
1.1358e-02 8.6071e-06
1.1555e-02 8.4326e-06
1.1756e-02 8.2711e-06
1.1960e-02 8.1464e-06
1.2167e-02 8.0587e-06
1.2379e-02 7.9748e-06
1.2429e-02 7.9541e-06
1.2594e-02 7.8623e-06
1.2812e-02 7.6980e-06
1.3035e-02 7.5456e-06
1.3261e-02 7.4041e-06
1.3491e-02 7.2748e-06
1.3725e-02 7.1551e-06
1.3863e-02 7.0890e-06
1.3963e-02 7.0260e-06
1.4206e-02 6.8785e-06
1.4452e-02 6.7393e-06
1.4703e-02 6.6102e-06
1.4958e-02 6.4919e-06
1.5218e-02 6.3866e-06
1.5399e-02 6.3180e-06
1.5482e-02 6.2765e-06
1.5751e-02 6.1480e-06
1.6024e-02 6.0266e-06
1.6303e-02 5.9133e-06
1.6585e-02 5.8080e-06
1.6873e-02 5.7264e-06
1.7166e-02 5.6622e-06
1.7316e-02 5.6309e-06
1.7464e-02 5.5893e-06
1.7767e-02 5.4996e-06
1.8076e-02 5.3893e-06
1.8390e-02 5.2870e-06
1.8709e-02 5.1920e-06
1.9034e-02 5.1059e-06
1.9364e-02 5.0262e-06
1.9397e-02 5.0185e-06
1.9700e-02 4.9246e-06
2.0042e-02 4.8270e-06
2.0390e-02 4.7361e-06
2.0744e-02 4.6516e-06
2.1104e-02 4.5731e-06
2.1470e-02 4.5000e-06
2.1612e-02 4.4727e-06
2.1843e-02 4.4147e-06
2.2222e-02 4.3255e-06
2.2608e-02 4.2638e-06
2.3000e-02 4.2055e-06
2.3399e-02 4.1500e-06
2.3806e-02 4.0868e-06
2.4219e-02 4.0225e-06
2.4467e-02 3.9862e-06
2.4639e-02 3.9530e-06
2.5067e-02 3.8745e-06
2.5502e-02 3.8020e-06
2.5945e-02 3.7343e-06
2.6395e-02 3.6714e-06
2.6853e-02 3.6232e-06
2.7319e-02 3.5777e-06
2.7588e-02 3.5527e-06
